ts,count,passenger_ratio,count_v1,passenger_ratio_v1,L1,count_v2,passenger_ratio_v2,L2,month,day,hour,minute,week,weekday,holiday,freeday,offday,workday
2024-01-03 04:45:00,52,0.1538,63.0,0.1429,6.8,72.0,0.1389,16.3,1,3,4,45,1,3,0,0,0,1
2024-01-03 05:00:00,73,0.0959,78.0,0.141,6.8,72.0,0.1944,16.3,1,3,5,0,1,3,0,0,0,1
2024-01-03 05:15:00,80,0.2,84.0,0.131,6.8,60.0,0.15,16.3,1,3,5,15,1,3,0,0,0,1
2024-01-03 05:30:00,75,0.08,67.0,0.0896,6.8,52.0,0.1538,16.3,1,3,5,30,1,3,0,0,0,1
2024-01-03 05:45:00,79,0.0759,63.0,0.0952,6.8,48.0,0.125,16.3,1,3,5,45,1,3,0,0,0,1
2024-01-03 06:00:00,43,0.2326,67.0,0.1343,6.8,65.0,0.1385,16.3,1,3,6,0,1,3,0,0,0,1
2024-01-03 06:15:00,86,0.1512,75.0,0.12,6.8,64.0,0.1406,16.3,1,3,6,15,1,3,0,0,0,1
2024-01-03 06:30:00,95,0.0737,85.0,0.1176,6.8,40.0,0.275,16.3,1,3,6,30,1,3,0,0,0,1
2024-01-03 06:45:00,75,0.1467,67.0,0.1493,6.8,50.0,0.22,16.3,1,3,6,45,1,3,0,0,0,1
2024-01-03 07:00:00,95,0.4,130.0,0.2692,6.8,89.0,0.1685,16.3,1,3,7,0,1,3,0,0,0,1
2024-01-03 07:15:00,105,0.1333,132.0,0.2576,6.8,95.0,0.1579,16.3,1,3,7,15,1,3,0,0,0,1
2024-01-03 07:30:00,192,0.3438,161.0,0.2112,6.8,121.0,0.1901,16.3,1,3,7,30,1,3,0,0,0,1
2024-01-03 07:45:00,144,0.2222,158.0,0.3481,6.8,142.0,0.3662,16.3,1,3,7,45,1,3,0,0,0,1
2024-01-03 08:00:00,225,0.4178,189.0,0.328,6.8,118.0,0.339,16.3,1,3,8,0,1,3,0,0,0,1
2024-01-03 08:15:00,361,0.5845,210.0,0.4857,6.8,144.0,0.2361,16.3,1,3,8,15,1,3,0,0,0,1
2024-01-03 08:30:00,424,0.5778,265.0,0.4151,6.8,177.0,0.2825,16.3,1,3,8,30,1,3,0,0,0,1
2024-01-03 08:45:00,475,0.5474,327.0,0.4495,6.8,214.0,0.4439,16.3,1,3,8,45,1,3,0,0,0,1
2024-01-03 09:00:00,468,0.4979,376.0,0.4335,6.8,294.0,0.3571,16.3,1,3,9,0,1,3,0,0,0,1
2024-01-03 09:15:00,475,0.4253,432.0,0.3565,6.8,371.0,0.4852,16.3,1,3,9,15,1,3,0,0,0,1
2024-01-03 09:30:00,531,0.4426,440.0,0.4818,6.8,372.0,0.5511,16.3,1,3,9,30,1,3,0,0,0,1
2024-01-03 09:45:00,477,0.4444,438.0,0.4269,6.8,412.0,0.5534,16.3,1,3,9,45,1,3,0,0,0,1
2024-01-03 10:00:00,478,0.4331,417.0,0.4484,6.8,417.0,0.5348,16.3,1,3,10,0,1,3,0,0,0,1
2024-01-03 10:15:00,462,0.4372,427.0,0.4262,6.8,400.0,0.5375,16.3,1,3,10,15,1,3,0,0,0,1
2024-01-03 10:30:00,427,0.452,395.0,0.4937,6.8,365.0,0.5836,16.3,1,3,10,30,1,3,0,0,0,1
2024-01-03 10:45:00,445,0.5146,413.0,0.4722,6.8,380.0,0.5737,16.3,1,3,10,45,1,3,0,0,0,1
2024-01-03 11:00:00,438,0.4566,403.0,0.5285,6.8,359.0,0.6407,16.3,1,3,11,0,1,3,0,0,0,1
2024-01-03 11:15:00,409,0.4939,359.0,0.532,6.8,370.0,0.6324,16.3,1,3,11,15,1,3,0,0,0,1
2024-01-03 11:30:00,375,0.528,307.0,0.5505,6.8,338.0,0.6509,16.3,1,3,11,30,1,3,0,0,0,1
2024-01-03 11:45:00,323,0.5015,266.0,0.5752,6.8,392.0,0.6454,16.3,1,3,11,45,1,3,0,0,0,1
2024-01-03 12:00:00,373,0.5737,317.0,0.6278,6.8,321.0,0.6511,16.3,1,3,12,0,1,3,0,0,0,1
2024-01-03 12:15:00,332,0.5723,297.0,0.5758,6.8,341.0,0.6334,16.3,1,3,12,15,1,3,0,0,0,1
2024-01-03 12:30:00,356,0.5365,352.0,0.5824,6.8,350.0,0.7029,16.3,1,3,12,30,1,3,0,0,0,1
2024-01-03 12:45:00,502,0.4402,413.0,0.4891,6.8,332.0,0.6596,16.3,1,3,12,45,1,3,0,0,0,1
2024-01-03 13:00:00,486,0.4712,399.0,0.4962,6.8,385.0,0.6779,16.3,1,3,13,0,1,3,0,0,0,1
2024-01-03 13:15:00,437,0.5126,440.0,0.5636,6.8,440.0,0.6614,16.3,1,3,13,15,1,3,0,0,0,1
2024-01-03 13:30:00,507,0.5404,462.0,0.526,6.8,452.0,0.6637,16.3,1,3,13,30,1,3,0,0,0,1
2024-01-03 13:45:00,496,0.5907,460.0,0.6174,6.8,459.0,0.6601,16.3,1,3,13,45,1,3,0,0,0,1
2024-01-03 14:00:00,520,0.5769,474.0,0.5781,6.8,465.0,0.671,16.3,1,3,14,0,1,3,0,0,0,1
2024-01-03 14:15:00,495,0.602,447.0,0.6331,6.8,419.0,0.7088,16.3,1,3,14,15,1,3,0,0,0,1
2024-01-03 14:30:00,421,0.601,380.0,0.6105,6.8,395.0,0.7114,16.3,1,3,14,30,1,3,0,0,0,1
2024-01-03 14:45:00,446,0.5785,430.0,0.6023,6.8,463.0,0.689,16.3,1,3,14,45,1,3,0,0,0,1
2024-01-03 15:00:00,456,0.5899,427.0,0.6089,6.8,446.0,0.7265,16.3,1,3,15,0,1,3,0,0,0,1
2024-01-03 15:15:00,455,0.5934,411.0,0.5645,6.8,439.0,0.6856,16.3,1,3,15,15,1,3,0,0,0,1
2024-01-03 15:30:00,463,0.5983,424.0,0.6179,6.8,491.0,0.7352,16.3,1,3,15,30,1,3,0,0,0,1
2024-01-03 15:45:00,508,0.6319,477.0,0.6478,6.8,466.0,0.7275,16.3,1,3,15,45,1,3,0,0,0,1
2024-01-03 16:00:00,449,0.5947,401.0,0.6135,6.8,429.0,0.704,16.3,1,3,16,0,1,3,0,0,0,1
2024-01-03 16:15:00,461,0.6377,420.0,0.65,6.8,433.0,0.6836,16.3,1,3,16,15,1,3,0,0,0,1
2024-01-03 16:30:00,452,0.6084,425.0,0.6306,6.8,501.0,0.7166,16.3,1,3,16,30,1,3,0,0,0,1
2024-01-03 16:45:00,481,0.6237,424.0,0.6297,6.8,453.0,0.7086,16.3,1,3,16,45,1,3,0,0,0,1
2024-01-03 17:00:00,457,0.6302,420.0,0.6262,6.8,442.0,0.7376,16.3,1,3,17,0,1,3,0,0,0,1
2024-01-03 17:15:00,479,0.6868,427.0,0.7026,6.8,418.0,0.7249,16.3,1,3,17,15,1,3,0,0,0,1
2024-01-03 17:30:00,475,0.6737,440.0,0.6636,6.8,469.0,0.693,16.3,1,3,17,30,1,3,0,0,0,1
2024-01-03 17:45:00,507,0.6864,452.0,0.6969,6.8,424.0,0.7264,16.3,1,3,17,45,1,3,0,0,0,1
2024-01-03 18:00:00,500,0.708,440.0,0.6568,6.8,454.0,0.7247,16.3,1,3,18,0,1,3,0,0,0,1
2024-01-03 18:15:00,477,0.6499,396.0,0.649,6.8,414.0,0.6908,16.3,1,3,18,15,1,3,0,0,0,1
2024-01-03 18:30:00,401,0.5761,368.0,0.6033,6.8,367.0,0.6839,16.3,1,3,18,30,1,3,0,0,0,1
2024-01-03 18:45:00,346,0.6243,298.0,0.5638,6.8,331.0,0.6465,16.3,1,3,18,45,1,3,0,0,0,1
2024-01-03 19:00:00,286,0.5315,273.0,0.5421,6.8,304.0,0.6184,16.3,1,3,19,0,1,3,0,0,0,1
2024-01-03 19:15:00,275,0.4691,237.0,0.519,6.8,261.0,0.6169,16.3,1,3,19,15,1,3,0,0,0,1
2024-01-03 19:30:00,262,0.4618,252.0,0.504,6.8,233.0,0.5665,16.3,1,3,19,30,1,3,0,0,0,1
2024-01-03 19:45:00,248,0.4435,233.0,0.4464,6.8,244.0,0.5533,16.3,1,3,19,45,1,3,0,0,0,1
2024-01-03 20:00:00,245,0.4653,217.0,0.5207,6.8,237.0,0.5949,16.3,1,3,20,0,1,3,0,0,0,1
2024-01-03 20:15:00,215,0.4698,206.0,0.4806,6.8,220.0,0.5682,16.3,1,3,20,15,1,3,0,0,0,1
2024-01-03 20:30:00,232,0.431,215.0,0.4465,6.8,257.0,0.5058,16.3,1,3,20,30,1,3,0,0,0,1
2024-01-03 20:45:00,205,0.361,199.0,0.4271,6.8,223.0,0.5067,16.3,1,3,20,45,1,3,0,0,0,1
2024-01-03 21:00:00,233,0.3648,201.0,0.3532,6.8,224.0,0.5045,16.3,1,3,21,0,1,3,0,0,0,1
2024-01-03 21:15:00,219,0.4338,204.0,0.4706,6.8,247.0,0.498,16.3,1,3,21,15,1,3,0,0,0,1
2024-01-03 21:30:00,231,0.4069,210.0,0.3952,6.8,201.0,0.4279,16.3,1,3,21,30,1,3,0,0,0,1
2024-01-03 21:45:00,205,0.3415,185.0,0.3568,6.8,208.0,0.4183,16.3,1,3,21,45,1,3,0,0,0,1
2024-01-03 22:00:00,194,0.3402,180.0,0.3611,6.8,175.0,0.4629,16.3,1,3,22,0,1,3,0,0,0,1
2024-01-03 22:15:00,167,0.3413,165.0,0.3636,6.8,175.0,0.4686,16.3,1,3,22,15,1,3,0,0,0,1
2024-01-03 22:30:00,178,0.3315,157.0,0.3312,6.8,174.0,0.454,16.3,1,3,22,30,1,3,0,0,0,1
2024-01-03 22:45:00,121,0.4463,119.0,0.4874,6.8,137.0,0.4234,16.3,1,3,22,45,1,3,0,0,0,1
2024-01-03 23:00:00,90,0.2889,103.0,0.2913,6.8,131.0,0.3282,16.3,1,3,23,0,1,3,0,0,0,1
2024-01-03 23:15:00,101,0.3465,80.0,0.4,6.8,122.0,0.3852,16.3,1,3,23,15,1,3,0,0,0,1
2024-01-03 23:30:00,88,0.375,96.0,0.3854,6.8,96.0,0.3958,16.3,1,3,23,30,1,3,0,0,0,1
2024-01-03 23:45:00,53,0.2264,63.0,0.2381,6.8,72.0,0.3333,16.3,1,3,23,45,1,3,0,0,0,1
2024-01-04 00:00:00,46,0.2609,43.0,0.2093,6.8,44.0,0.2955,16.3,1,4,0,0,1,4,0,0,0,1
2024-01-04 00:15:00,30,0.1333,24.0,0.2083,6.8,38.0,0.2105,16.3,1,4,0,15,1,4,0,0,0,1
2024-01-04 00:30:00,22,0.3182,25.0,0.36,6.8,36.0,0.3889,16.3,1,4,0,30,1,4,0,0,0,1
2024-01-04 00:45:00,20,0.3,21.0,0.2857,6.8,25.0,0.28,16.3,1,4,0,45,1,4,0,0,0,1
2024-01-04 01:00:00,16,0.625,13.0,0.6923,6.8,21.0,0.4286,16.3,1,4,1,0,1,4,0,0,0,1
2024-01-04 01:15:00,16,0.5625,19.0,0.4737,6.8,16.0,0.125,16.3,1,4,1,15,1,4,0,0,0,1
2024-01-04 01:30:00,12,0.25,11.0,0.1818,6.8,18.0,0.1667,16.3,1,4,1,30,1,4,0,0,0,1
2024-01-04 01:45:00,7,0.0,10.0,0.2,6.8,22.0,0.2727,16.3,1,4,1,45,1,4,0,0,0,1
2024-01-04 02:00:00,13,0.3077,12.0,0.3333,6.8,15.0,0.1333,16.3,1,4,2,0,1,4,0,0,0,1
2024-01-04 02:15:00,11,0.2727,12.0,0.0833,6.8,9.0,0.3333,16.3,1,4,2,15,1,4,0,0,0,1
2024-01-04 02:30:00,10,0.1,6.0,0.1667,6.8,10.0,0.0,16.3,1,4,2,30,1,4,0,0,0,1
2024-01-04 02:45:00,7,0.2857,7.0,0.2857,6.8,7.0,0.1429,16.3,1,4,2,45,1,4,0,0,0,1
2024-01-04 03:00:00,6,0.0,6.0,0.5,6.8,5.0,0.4,16.3,1,4,3,0,1,4,0,0,0,1
2024-01-04 03:15:00,3,1.0,1.0,0.0,6.8,1.0,0.0,16.3,1,4,3,15,1,4,0,0,0,1
2024-01-04 03:30:00,2,0.0,2.0,0.0,6.8,4.0,0.0,16.3,1,4,3,30,1,4,0,0,0,1
2024-01-04 03:45:00,1,0.0,2.0,0.0,6.8,5.0,0.2,16.3,1,4,3,45,1,4,0,0,0,1
2024-01-04 04:00:00,4,0.25,5.0,0.2,6.8,6.0,0.1667,16.3,1,4,4,0,1,4,0,0,0,1
2024-01-04 04:15:00,7,0.2857,4.0,0.5,6.8,3.0,0.3333,16.3,1,4,4,15,1,4,0,0,0,1
2024-01-04 04:30:00,2,0.0,3.0,0.0,6.8,3.0,0.0,16.3,1,4,4,30,1,4,0,0,0,1
2024-01-04 04:45:00,6,0.0,6.0,0.1667,6.8,3.0,0.0,16.3,1,4,4,45,1,4,0,0,0,1
2024-01-04 05:00:00,3,0.3333,4.0,0.0,6.8,1.0,0.0,16.3,1,4,5,0,1,4,0,0,0,1
2024-01-04 05:15:00,4,0.0,3.0,0.0,6.8,5.0,0.0,16.3,1,4,5,15,1,4,0,0,0,1
2024-01-04 05:30:00,3,0.0,6.0,0.0,6.8,2.0,0.0,16.3,1,4,5,30,1,4,0,0,0,1
2024-01-04 05:45:00,6,0.0,8.0,0.0,6.8,3.0,0.0,16.3,1,4,5,45,1,4,0,0,0,1
2024-01-04 06:00:00,5,0.0,1.0,0.0,6.8,0.0,0.0,0.0,1,4,6,0,1,4,0,0,0,1
2024-01-04 06:30:00,3,0.0,4.0,0.0,6.8,4.0,0.25,16.3,1,4,6,30,1,4,0,0,0,1
2024-01-04 06:45:00,6,0.0,6.0,0.0,6.8,3.0,0.6667,16.3,1,4,6,45,1,4,0,0,0,1
2024-01-04 07:00:00,5,0.4,6.0,0.3333,6.8,6.0,0.1667,16.3,1,4,7,0,1,4,0,0,0,1
2024-01-04 07:15:00,11,0.0909,13.0,0.0769,6.8,4.0,0.0,16.3,1,4,7,15,1,4,0,0,0,1
2024-01-04 07:30:00,11,0.0909,16.0,0.0625,6.8,9.0,0.0,16.3,1,4,7,30,1,4,0,0,0,1
2024-01-04 07:45:00,14,0.0,13.0,0.0,6.8,14.0,0.0,16.3,1,4,7,45,1,4,0,0,0,1
2024-01-04 08:00:00,238,0.5588,256.0,0.4805,6.8,180.0,0.2611,16.3,1,4,8,0,1,4,0,0,0,1
2024-01-04 08:15:00,258,0.655,202.0,0.6287,6.8,180.0,0.2889,16.3,1,4,8,15,1,4,0,0,0,1
2024-01-04 08:30:00,245,0.4245,165.0,0.2788,6.8,147.0,0.3129,16.3,1,4,8,30,1,4,0,0,0,1
2024-01-04 08:45:00,305,0.4393,242.0,0.3636,6.8,180.0,0.3611,16.3,1,4,8,45,1,4,0,0,0,1
2024-01-04 09:00:00,281,0.3772,246.0,0.313,6.8,199.0,0.2613,16.3,1,4,9,0,1,4,0,0,0,1
2024-01-04 09:15:00,285,0.4561,216.0,0.3009,6.8,198.0,0.2778,16.3,1,4,9,15,1,4,0,0,0,1
2024-01-04 09:30:00,332,0.2922,318.0,0.2925,6.8,269.0,0.3383,16.3,1,4,9,30,1,4,0,0,0,1
2024-01-04 09:45:00,372,0.3844,302.0,0.3477,6.8,205.0,0.3463,16.3,1,4,9,45,1,4,0,0,0,1
2024-01-04 10:00:00,306,0.3464,262.0,0.3817,6.8,196.0,0.6122,16.3,1,4,10,0,1,4,0,0,0,1
2024-01-04 10:15:00,284,0.5352,217.0,0.4977,6.8,184.0,0.5489,16.3,1,4,10,15,1,4,0,0,0,1
2024-01-04 10:30:00,277,0.4801,231.0,0.5844,6.8,241.0,0.5021,16.3,1,4,10,30,1,4,0,0,0,1
2024-01-04 10:45:00,189,0.4921,175.0,0.3943,6.8,147.0,0.6122,16.3,1,4,10,45,1,4,0,0,0,1
2024-01-04 11:00:00,222,0.3784,143.0,0.3287,6.8,103.0,0.2913,16.3,1,4,11,0,1,4,0,0,0,1
2024-01-04 11:15:00,226,0.1681,205.0,0.1805,6.8,165.0,0.2,16.3,1,4,11,15,1,4,0,0,0,1
2024-01-04 11:30:00,301,0.1561,243.0,0.1605,6.8,166.0,0.2651,16.3,1,4,11,30,1,4,0,0,0,1
2024-01-04 11:45:00,314,0.2771,272.0,0.3015,6.8,255.0,0.498,16.3,1,4,11,45,1,4,0,0,0,1
2024-01-04 12:00:00,410,0.3146,371.0,0.3531,6.8,318.0,0.4937,16.3,1,4,12,0,1,4,0,0,0,1
2024-01-04 12:15:00,409,0.3447,356.0,0.3034,6.8,385.0,0.4286,16.3,1,4,12,15,1,4,0,0,0,1
2024-01-04 12:30:00,476,0.3319,498.0,0.3454,6.8,446.0,0.5,16.3,1,4,12,30,1,4,0,0,0,1
2024-01-04 12:45:00,500,0.37,467.0,0.4047,6.8,490.0,0.5408,16.3,1,4,12,45,1,4,0,0,0,1
2024-01-04 13:00:00,511,0.4834,452.0,0.4934,6.8,517.0,0.5029,16.3,1,4,13,0,1,4,0,0,0,1
2024-01-04 13:15:00,538,0.4628,519.0,0.4528,6.8,608.0,0.523,16.3,1,4,13,15,1,4,0,0,0,1
2024-01-04 13:30:00,571,0.4851,534.0,0.5131,6.8,536.0,0.5578,16.3,1,4,13,30,1,4,0,0,0,1
2024-01-04 13:45:00,558,0.509,546.0,0.5055,6.8,591.0,0.5584,16.3,1,4,13,45,1,4,0,0,0,1
2024-01-04 14:00:00,618,0.5049,568.0,0.5176,6.8,535.0,0.5888,16.3,1,4,14,0,1,4,0,0,0,1
2024-01-04 14:15:00,568,0.5176,552.0,0.5362,6.8,578.0,0.5917,16.3,1,4,14,15,1,4,0,0,0,1
2024-01-04 14:30:00,583,0.5489,532.0,0.547,6.8,552.0,0.5888,16.3,1,4,14,30,1,4,0,0,0,1
2024-01-04 14:45:00,569,0.5255,543.0,0.5138,6.8,631.0,0.5927,16.3,1,4,14,45,1,4,0,0,0,1
2024-01-04 15:00:00,608,0.5181,566.0,0.53,6.8,575.0,0.6017,16.3,1,4,15,0,1,4,0,0,0,1
2024-01-04 15:15:00,584,0.5514,575.0,0.5496,6.8,566.0,0.5901,16.3,1,4,15,15,1,4,0,0,0,1
2024-01-04 15:30:00,571,0.5149,517.0,0.5377,6.8,601.0,0.624,16.3,1,4,15,30,1,4,0,0,0,1
2024-01-04 15:45:00,596,0.5537,625.0,0.584,6.8,672.0,0.6399,16.3,1,4,15,45,1,4,0,0,0,1
2024-01-04 16:00:00,603,0.5688,564.0,0.5922,6.8,574.0,0.6359,16.3,1,4,16,0,1,4,0,0,0,1
2024-01-04 16:15:00,543,0.547,528.0,0.5322,6.8,522.0,0.6379,16.3,1,4,16,15,1,4,0,0,0,1
2024-01-04 16:30:00,546,0.5549,494.0,0.5668,6.8,552.0,0.6286,16.3,1,4,16,30,1,4,0,0,0,1
2024-01-04 16:45:00,529,0.5331,500.0,0.554,6.8,565.0,0.646,16.3,1,4,16,45,1,4,0,0,0,1
2024-01-04 17:00:00,617,0.5737,567.0,0.5785,6.8,523.0,0.675,16.3,1,4,17,0,1,4,0,0,0,1
2024-01-04 17:15:00,556,0.6097,475.0,0.6337,6.8,523.0,0.6463,16.3,1,4,17,15,1,4,0,0,0,1
2024-01-04 17:30:00,601,0.5957,563.0,0.5986,6.8,531.0,0.6742,16.3,1,4,17,30,1,4,0,0,0,1
2024-01-04 17:45:00,595,0.6504,478.0,0.6423,6.8,461.0,0.6768,16.3,1,4,17,45,1,4,0,0,0,1
2024-01-04 18:00:00,502,0.6414,482.0,0.6266,6.8,496.0,0.6694,16.3,1,4,18,0,1,4,0,0,0,1
2024-01-04 18:15:00,517,0.5783,429.0,0.5571,6.8,420.0,0.6167,16.3,1,4,18,15,1,4,0,0,0,1
2024-01-04 18:30:00,398,0.5503,359.0,0.5599,6.8,378.0,0.6032,16.3,1,4,18,30,1,4,0,0,0,1
2024-01-04 18:45:00,371,0.5121,367.0,0.5232,6.8,381.0,0.6037,16.3,1,4,18,45,1,4,0,0,0,1
2024-01-04 19:00:00,376,0.4707,345.0,0.4783,6.8,388.0,0.549,16.3,1,4,19,0,1,4,0,0,0,1
2024-01-04 19:15:00,341,0.4311,319.0,0.4608,6.8,290.0,0.5759,16.3,1,4,19,15,1,4,0,0,0,1
2024-01-04 19:30:00,304,0.4868,288.0,0.5104,6.8,307.0,0.6059,16.3,1,4,19,30,1,4,0,0,0,1
2024-01-04 19:45:00,304,0.4375,276.0,0.4058,6.8,273.0,0.5348,16.3,1,4,19,45,1,4,0,0,0,1
2024-01-04 20:00:00,277,0.4513,278.0,0.5036,6.8,303.0,0.5842,16.3,1,4,20,0,1,4,0,0,0,1
2024-01-04 20:15:00,266,0.4511,231.0,0.4632,6.8,241.0,0.5394,16.3,1,4,20,15,1,4,0,0,0,1
2024-01-04 20:30:00,245,0.4,238.0,0.4454,6.8,243.0,0.4856,16.3,1,4,20,30,1,4,0,0,0,1
2024-01-04 20:45:00,241,0.4398,210.0,0.4524,6.8,241.0,0.5187,16.3,1,4,20,45,1,4,0,0,0,1
2024-01-04 21:00:00,229,0.3974,230.0,0.4304,6.8,252.0,0.4762,16.3,1,4,21,0,1,4,0,0,0,1
2024-01-04 21:15:00,251,0.4064,243.0,0.3621,6.8,265.0,0.5057,16.3,1,4,21,15,1,4,0,0,0,1
2024-01-04 21:30:00,245,0.3633,212.0,0.4245,6.8,243.0,0.5062,16.3,1,4,21,30,1,4,0,0,0,1
2024-01-04 21:45:00,202,0.3861,199.0,0.402,6.8,198.0,0.5,16.3,1,4,21,45,1,4,0,0,0,1
2024-01-04 22:00:00,211,0.4171,200.0,0.425,6.8,226.0,0.4956,16.3,1,4,22,0,1,4,0,0,0,1
2024-01-04 22:15:00,208,0.399,197.0,0.3807,6.8,194.0,0.4381,16.3,1,4,22,15,1,4,0,0,0,1
2024-01-04 22:30:00,200,0.335,199.0,0.3367,6.8,204.0,0.4167,16.3,1,4,22,30,1,4,0,0,0,1
2024-01-04 22:45:00,193,0.285,193.0,0.3212,6.8,188.0,0.3457,16.3,1,4,22,45,1,4,0,0,0,1
2024-01-04 23:00:00,194,0.299,168.0,0.3571,6.8,169.0,0.3846,16.3,1,4,23,0,1,4,0,0,0,1
2024-01-04 23:15:00,150,0.2667,138.0,0.2754,6.8,163.0,0.4049,16.3,1,4,23,15,1,4,0,0,0,1
2024-01-04 23:30:00,153,0.268,157.0,0.2293,6.8,144.0,0.3125,16.3,1,4,23,30,1,4,0,0,0,1
2024-01-04 23:45:00,134,0.1866,116.0,0.25,6.8,106.0,0.3113,16.3,1,4,23,45,1,4,0,0,0,1
2024-01-05 00:00:00,132,0.1667,138.0,0.2319,6.8,130.0,0.3692,16.3,1,5,0,0,1,5,0,0,0,1
2024-01-05 00:15:00,156,0.2949,126.0,0.2698,6.8,113.0,0.3009,16.3,1,5,0,15,1,5,0,0,0,1
2024-01-05 00:30:00,116,0.2586,106.0,0.2358,6.8,97.0,0.268,16.3,1,5,0,30,1,5,0,0,0,1
2024-01-05 00:45:00,108,0.2315,114.0,0.2105,6.8,118.0,0.2797,16.3,1,5,0,45,1,5,0,0,0,1
2024-01-05 01:00:00,108,0.2593,95.0,0.2842,6.8,98.0,0.2857,16.3,1,5,1,0,1,5,0,0,0,1
2024-01-05 01:15:00,107,0.243,106.0,0.1981,6.8,98.0,0.2551,16.3,1,5,1,15,1,5,0,0,0,1
2024-01-05 01:30:00,102,0.2157,88.0,0.2386,6.8,91.0,0.2747,16.3,1,5,1,30,1,5,0,0,0,1
2024-01-05 01:45:00,85,0.2824,66.0,0.2424,6.8,76.0,0.2632,16.3,1,5,1,45,1,5,0,0,0,1
2024-01-05 02:00:00,79,0.2278,76.0,0.1842,6.8,91.0,0.1978,16.3,1,5,2,0,1,5,0,0,0,1
2024-01-05 02:15:00,90,0.1778,94.0,0.1383,6.8,82.0,0.1463,16.3,1,5,2,15,1,5,0,0,0,1
2024-01-05 02:30:00,100,0.14,84.0,0.1667,6.8,82.0,0.2561,16.3,1,5,2,30,1,5,0,0,0,1
2024-01-05 02:45:00,96,0.1458,88.0,0.1591,6.8,74.0,0.2568,16.3,1,5,2,45,1,5,0,0,0,1
2024-01-05 03:00:00,91,0.2088,79.0,0.1772,6.8,72.0,0.2083,16.3,1,5,3,0,1,5,0,0,0,1
2024-01-05 03:15:00,76,0.1447,83.0,0.1084,6.8,78.0,0.1282,16.3,1,5,3,15,1,5,0,0,0,1
2024-01-05 03:30:00,103,0.0971,93.0,0.1183,6.8,82.0,0.1341,16.3,1,5,3,30,1,5,0,0,0,1
2024-01-05 03:45:00,84,0.1071,89.0,0.1348,6.8,85.0,0.1765,16.3,1,5,3,45,1,5,0,0,0,1
2024-01-05 04:00:00,118,0.1525,102.0,0.1765,6.8,70.0,0.2,16.3,1,5,4,0,1,5,0,0,0,1
2024-01-05 04:15:00,95,0.1263,73.0,0.137,6.8,87.0,0.1494,16.3,1,5,4,15,1,5,0,0,0,1
2024-01-05 04:30:00,78,0.141,92.0,0.1087,6.8,80.0,0.0875,16.3,1,5,4,30,1,5,0,0,0,1
2024-01-05 04:45:00,98,0.1224,72.0,0.1111,6.8,73.0,0.1644,16.3,1,5,4,45,1,5,0,0,0,1
2024-01-05 05:00:00,94,0.1277,107.0,0.0935,6.8,87.0,0.1724,16.3,1,5,5,0,1,5,0,0,0,1
2024-01-05 05:15:00,137,0.1314,116.0,0.1207,6.8,94.0,0.117,16.3,1,5,5,15,1,5,0,0,0,1
2024-01-05 05:30:00,118,0.1017,118.0,0.1271,6.8,83.0,0.1325,16.3,1,5,5,30,1,5,0,0,0,1
2024-01-05 05:45:00,121,0.1322,111.0,0.0991,6.8,108.0,0.1296,16.3,1,5,5,45,1,5,0,0,0,1
2024-01-05 06:00:00,165,0.1333,149.0,0.1074,6.8,135.0,0.1481,16.3,1,5,6,0,1,5,0,0,0,1
2024-01-05 06:15:00,203,0.1675,177.0,0.1017,6.8,126.0,0.1349,16.3,1,5,6,15,1,5,0,0,0,1
2024-01-05 06:30:00,203,0.2069,166.0,0.1928,6.8,140.0,0.2071,16.3,1,5,6,30,1,5,0,0,0,1
2024-01-05 06:45:00,251,0.2829,228.0,0.2325,6.8,141.0,0.2766,16.3,1,5,6,45,1,5,0,0,0,1
2024-01-05 07:00:00,295,0.3729,230.0,0.3348,6.8,182.0,0.2363,16.3,1,5,7,0,1,5,0,0,0,1
2024-01-05 07:15:00,384,0.5208,320.0,0.4375,6.8,202.0,0.3119,16.3,1,5,7,15,1,5,0,0,0,1
2024-01-05 07:30:00,484,0.5537,376.0,0.4787,6.8,209.0,0.3684,16.3,1,5,7,30,1,5,0,0,0,1
2024-01-05 07:45:00,543,0.6004,422.0,0.5355,6.8,202.0,0.3713,16.3,1,5,7,45,1,5,0,0,0,1
2024-01-05 08:00:00,542,0.6402,440.0,0.5705,6.8,251.0,0.4143,16.3,1,5,8,0,1,5,0,0,0,1
2024-01-05 08:15:00,566,0.6166,432.0,0.5833,6.8,274.0,0.4562,16.3,1,5,8,15,1,5,0,0,0,1
2024-01-05 08:30:00,554,0.6101,422.0,0.5024,6.8,253.0,0.5099,16.3,1,5,8,30,1,5,0,0,0,1
2024-01-05 08:45:00,508,0.5551,392.0,0.5,6.8,288.0,0.5625,16.3,1,5,8,45,1,5,0,0,0,1
2024-01-05 09:00:00,503,0.5109,411.0,0.4745,6.8,263.0,0.5285,16.3,1,5,9,0,1,5,0,0,0,1
2024-01-05 09:15:00,445,0.5326,376.0,0.4707,6.8,288.0,0.5521,16.3,1,5,9,15,1,5,0,0,0,1
2024-01-05 09:30:00,437,0.476,368.0,0.4647,6.8,326.0,0.5736,16.3,1,5,9,30,1,5,0,0,0,1
2024-01-05 09:45:00,482,0.5,413.0,0.5157,6.8,373.0,0.6113,16.3,1,5,9,45,1,5,0,0,0,1
